"key","scientificName","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","informationWithheld","verbatimEventDate","gbifID","collectionCode","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","verbatimLocality","infraspecificEpithet","vitality","sex","lifeStage","dynamicProperties","gadm","occurrenceRemarks","projectId","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","locality","individualCount","organismQuantity","organismQuantityType","networkKeys","institutionKey","collectionKey","preparations","institutionID","collectionID","higherClassification","higherGeography","georeferencedBy","otherCatalogNumbers","samplingProtocol","associatedOccurrences","county","eventRemarks","language","type","locationAccordingTo","locationRemarks","identificationRemarks","georeferencedDate","nomenclaturalCode","georeferenceProtocol","footprintWKT","verbatimCoordinateSystem","organismID","previousIdentifications","identificationQualifier","accessRights","georeferenceSources","georeferenceVerificationStatus","eventID","programmeAcronym","habitat","vernacularName","associatedSequences","taxonConceptID","georeferenceRemarks","datasetID","taxonRemarks","disposition","ownerInstitutionCode","bibliographicCitation","elevation","elevationAccuracy","depth","depthAccuracy","locationID","establishmentMeans","acceptedNameUsage","organismName","fieldNumber","recordNumber","ID_p","X","Y"
4921687517,"Pan troglodytes (Blumenbach, 1775)","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T15:37:48.345+00:00",518,"HUMAN_OBSERVATION","PRESENT",5219534,1,44,359,798,5483,2436437,5219534,5219534,"Pan troglodytes (Blumenbach, 1775)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SPECIES","ACCEPTED","EN","2024-08-03T14:04:37",31451,"AFRICA","Bushenyi",2024,2,21,"2024-02-21T05:34",52,52,"2024-08-03T16:36:41.000+00:00","2025-02-16T15:37:48.345+00:00","https://www.inaturalist.org/observations/233482954","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"233482954","none","none",FALSE,"iNaturalist research-grade observations","Biray PINAR","Biray PINAR","WGS84","Mammalia","UG",NA,NA,"AFRICA","Uganda","NORTH_AMERICA","Biray PINAR","233482954","biray_p","Coordinate uncertainty increased to 31451m to protect threatened taxon","2024/02/21 5:34 AM",4921687517,"Observations","https://www.inaturalist.org/observations/233482954","43577","233482954","iNaturalist","05:34:00+03:00","wild",522889049,"Pan troglodytes (Blumenbach, 1775)","Bushenyi, UG",NA,NA,NA,NA,NA,NA,NA,NA,"ORCID","https://orcid.org/0000-0002-7019-1629","ORCID","https://orcid.org/0000-0002-7019-1629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,2825260.05966321,-44256.4148862923
4921950326,"Pan troglodytes schweinfurthii (Giglioli, 1872)","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T15:37:48.329+00:00",518,"HUMAN_OBSERVATION","PRESENT",5707421,1,44,359,798,5483,2436437,5219534,5707421,"Pan troglodytes schweinfurthii (Giglioli, 1872)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SUBSPECIES","ACCEPTED","EN","2024-08-03T16:36:52",31451,"AFRICA","Bushenyi",2024,2,21,"2024-02-21T05:37",52,52,"2024-09-23T01:42:28.000+00:00","2025-02-16T15:37:48.329+00:00","https://www.inaturalist.org/observations/233482956","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"233482956","none","none",FALSE,"iNaturalist research-grade observations","Biray PINAR","Michal Sloviak","WGS84","Mammalia","UG",NA,"none","AFRICA","Uganda","NORTH_AMERICA","Biray PINAR","233482956","biray_p","Coordinate uncertainty increased to 31451m to protect threatened taxon","2024/02/21 5:37 AM",4921950326,"Observations","https://www.inaturalist.org/observations/233482956","147740","233482956","iNaturalist","05:37:00+03:00","wild",522945545,"Pan troglodytes schweinfurthii (Giglioli, 1872)","Bushenyi, UG","schweinfurthii",NA,NA,NA,NA,NA,NA,NA,"ORCID","https://orcid.org/0000-0002-7019-1629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2822218.22680957,-39089.3535087211
4921793650,"Pan troglodytes schweinfurthii (Giglioli, 1872)","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T15:37:48.823+00:00",518,"HUMAN_OBSERVATION","PRESENT",5707421,1,44,359,798,5483,2436437,5219534,5707421,"Pan troglodytes schweinfurthii (Giglioli, 1872)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SUBSPECIES","ACCEPTED","EN","2024-08-03T16:37:04",31451,"AFRICA","Bushenyi",2024,2,21,"2024-02-21T05:51",52,52,"2024-09-23T01:42:34.000+00:00","2025-02-16T15:37:48.823+00:00","https://www.inaturalist.org/observations/233482959","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"233482959","none","none",FALSE,"iNaturalist research-grade observations","Biray PINAR","Michal Sloviak","WGS84","Mammalia","UG",NA,"none","AFRICA","Uganda","NORTH_AMERICA","Biray PINAR","233482959","biray_p","Coordinate uncertainty increased to 31451m to protect threatened taxon","2024/02/21 5:51 AM",4921793650,"Observations","https://www.inaturalist.org/observations/233482959","147740","233482959","iNaturalist","05:51:00+03:00","wild",522945608,"Pan troglodytes schweinfurthii (Giglioli, 1872)","Bushenyi, UG","schweinfurthii",NA,NA,NA,NA,NA,NA,NA,"ORCID","https://orcid.org/0000-0002-7019-1629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2832984.37291318,-28230.9504153631
4980397583,"Pan troglodytes (Blumenbach, 1775)","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T15:11:53.169+00:00",518,"HUMAN_OBSERVATION","PRESENT",5219534,1,44,359,798,5483,2436437,5219534,5219534,"Pan troglodytes (Blumenbach, 1775)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SPECIES","ACCEPTED","EN","2024-04-08T19:17:05",31447,"AFRICA","Orientale",2024,3,24,"2024-03-24T10:08",84,84,"2024-11-11T04:33:55.000+00:00","2025-02-16T15:11:53.169+00:00","https://www.inaturalist.org/observations/206121403","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"206121403","none","none",FALSE,"iNaturalist research-grade observations","François Sandrin","François Sandrin","WGS84","Mammalia","CD","none","none","AFRICA","Congo, Democratic Republic of the","NORTH_AMERICA","François Sandrin","206121403","francois_sandrin","Coordinate uncertainty increased to 31447m to protect threatened taxon","2024/03/24 10:08 AM",4980397583,"Observations","https://www.inaturalist.org/observations/206121403","43577","206121403","iNaturalist","10:08:00+02:00","wild",468351513,"Pan troglodytes (Blumenbach, 1775)","Okapi, Ituri, CD-HC, CD",NA,NA,NA,NA,"{""evidenceOfPresence"":""construction""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,2685438.00147003,164934.112622677
4952506075,"Pan troglodytes schweinfurthii (Giglioli, 1872)","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","AU","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T15:47:12.994+00:00",518,"HUMAN_OBSERVATION","PRESENT",5707421,1,44,359,798,5483,2436437,5219534,5707421,"Pan troglodytes schweinfurthii (Giglioli, 1872)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SUBSPECIES","ACCEPTED","EN","2024-10-06T11:34:19",31451,"AFRICA","Bushenyi",2024,3,1,"2024-03-01T09:18",61,61,"2024-10-31T09:22:55.000+00:00","2025-02-16T15:47:12.994+00:00","https://www.inaturalist.org/observations/245823393","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"245823393","none","none",FALSE,"iNaturalist research-grade observations","Andy Pittway","Michal Sloviak","WGS84","Mammalia","UG","none","none","AFRICA","Uganda","OCEANIA","Andy Pittway","245823393","andypitt","Coordinate uncertainty increased to 31451m to protect threatened taxon","2024/03/01 9:18 AM",4952506075,"Observations","https://www.inaturalist.org/observations/245823393","147740","245823393","iNaturalist","09:18:00+03:00","wild",549338062,"Pan troglodytes schweinfurthii (Giglioli, 1872)","Uganda","schweinfurthii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,2822786.10858902,-3580.51443301123
4607330503,"Pan troglodytes troglodytes","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T15:11:51.058+00:00",518,"HUMAN_OBSERVATION","PRESENT",7262069,1,44,359,798,5483,2436437,5219534,7262069,"Pan troglodytes troglodytes","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SUBSPECIES","ACCEPTED","EN","2024-04-08T17:37:45",31415,"AFRICA","Kouilou",2024,4,7,"2024-04-07T15:07",98,98,"2025-01-19T19:31:34.000+00:00","2025-02-16T15:11:51.058+00:00","https://www.inaturalist.org/observations/206088482","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"206088482","none","none",FALSE,"iNaturalist research-grade observations","boogan_boy","Michal Sloviak","WGS84","Mammalia","CG","none","none","AFRICA","Congo","NORTH_AMERICA","boogan_boy","206088482","boogan_boy","Coordinate uncertainty increased to 31415m to protect threatened taxon","2024/04/07 3:07 PM",4607330503,"Observations","https://www.inaturalist.org/observations/206088482","147737","206088482","iNaturalist","15:07:00+01:00","wild",468318668,"Pan troglodytes troglodytes",NA,"troglodytes","alive",NA,NA,"{""evidenceOfPresence"":""organism""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1069650.15984422,-522550.468057293
4607258289,"Pan troglodytes troglodytes","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T15:11:51.049+00:00",518,"HUMAN_OBSERVATION","PRESENT",7262069,1,44,359,798,5483,2436437,5219534,7262069,"Pan troglodytes troglodytes","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SUBSPECIES","ACCEPTED","EN","2024-04-08T17:37:26",31415,"AFRICA","Kouilou",2024,4,7,"2024-04-07T14:58",98,98,"2025-01-19T19:31:32.000+00:00","2025-02-16T15:11:51.049+00:00","https://www.inaturalist.org/observations/206088483","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"206088483","none","none",FALSE,"iNaturalist research-grade observations","boogan_boy","Michal Sloviak","WGS84","Mammalia","CG","none","none","AFRICA","Congo","NORTH_AMERICA","boogan_boy","206088483","boogan_boy","Coordinate uncertainty increased to 31415m to protect threatened taxon","2024/04/07 2:58 PM",4607258289,"Observations","https://www.inaturalist.org/observations/206088483","147737","206088483","iNaturalist","14:58:00+01:00","wild",468318568,"Pan troglodytes troglodytes",NA,"troglodytes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1068430.85839239,-524605.869725968
4946503832,"Pan troglodytes verus Schwarz, 1934","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T15:14:56.602+00:00",518,"HUMAN_OBSERVATION","PRESENT",5707422,1,44,359,798,5483,2436437,5219534,5707422,"Pan troglodytes verus Schwarz, 1934","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SUBSPECIES","ACCEPTED","CR","2024-04-24T19:52:12",31350,"AFRICA","Comoé",2024,4,22,"2024-04-22T12:42:40Z",113,113,"2024-09-06T04:28:46.000+00:00","2025-02-16T15:14:56.602+00:00","https://www.inaturalist.org/observations/209131723","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"209131723","none","none",FALSE,"iNaturalist research-grade observations","Tom JAMONNEAU","Tom JAMONNEAU","WGS84","Mammalia","CI","none","none","AFRICA","Côte d’Ivoire","NORTH_AMERICA","Tom JAMONNEAU","209131723","tomjamonneau","Coordinate uncertainty increased to 31350m to protect threatened taxon","2024-04-22 12:42:40",4946503832,"Observations","https://www.inaturalist.org/observations/209131723","147739","209131723","iNaturalist","12:42:40+00:00","wild",474991641,"Pan troglodytes verus Schwarz, 1934","Indénié-Djuablin, CI-CM, CI","verus",NA,NA,NA,NA,NA,"Work ongoing on P. t. verus, if you are interested in any further information, just message me :-)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,-332962.754847961,857266.088180236
4854937698,"Pan troglodytes troglodytes","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T19:05:54.287+00:00",518,"HUMAN_OBSERVATION","PRESENT",7262069,1,44,359,798,5483,2436437,5219534,7262069,"Pan troglodytes troglodytes","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SUBSPECIES","ACCEPTED","EN","2024-05-01T10:37:10",31449,"AFRICA","Haut-Ogooué",2024,4,24,"2024-04-24T14:31",115,115,"2024-05-01T17:14:17.000+00:00","2025-02-16T19:05:54.287+00:00","https://www.inaturalist.org/observations/212550969","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"212550969","none","none",FALSE,"iNaturalist research-grade observations","yannapis","yannapis","WGS84","Mammalia","GA","none","none","AFRICA","Gabon","NORTH_AMERICA","yannapis","212550969","yannapis","Coordinate uncertainty increased to 31449m to protect threatened taxon","2024/04/24 14:31",4854937698,"Observations","https://www.inaturalist.org/observations/212550969","147737","212550969","iNaturalist","14:31:00+01:00","wild",480181678,"Pan troglodytes troglodytes","Sébé-Brikolo, GA-HO, GA","troglodytes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1278244.28365448,-128583.425131129
4908099681,"Pan troglodytes verus Schwarz, 1934","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T15:30:59.113+00:00",518,"HUMAN_OBSERVATION","PRESENT",5707422,1,44,359,798,5483,2436437,5219534,5707422,"Pan troglodytes verus Schwarz, 1934","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SUBSPECIES","ACCEPTED","CR","2024-07-05T09:56:26",31350,"AFRICA","Comoé",2024,4,27,"2024-04-27T09:31Z",118,118,"2024-07-05T10:00:07.000+00:00","2025-02-16T15:30:59.113+00:00","https://www.inaturalist.org/observations/227269969","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"227269969","none","none",FALSE,"iNaturalist research-grade observations","Tom JAMONNEAU","Tom JAMONNEAU","WGS84","Mammalia","CI","none","none","AFRICA","Côte d’Ivoire","NORTH_AMERICA","Tom JAMONNEAU","227269969","tomjamonneau","Coordinate uncertainty increased to 31350m to protect threatened taxon","2024/04/27 09:31",4908099681,"Observations","https://www.inaturalist.org/observations/227269969","147739","227269969","iNaturalist","09:31:00+00:00","wild",510200245,"Pan troglodytes verus Schwarz, 1934","Indénié-Djuablin, CI-CM, CI","verus",NA,NA,NA,NA,NA,"Research project in progress in collaboration with IRD and OIPR Projet de recherche en collaboration avec l'IRD et l'OIPR (localisation floutée par conséquent)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,-330066.703826057,849953.684722074
4936740834,"Pan troglodytes schweinfurthii (Giglioli, 1872)","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T15:42:01.010+00:00",518,"HUMAN_OBSERVATION","PRESENT",5707421,1,44,359,798,5483,2436437,5219534,5707421,"Pan troglodytes schweinfurthii (Giglioli, 1872)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SUBSPECIES","ACCEPTED","EN","2024-08-26T22:39:57",31436,"AFRICA","Iburengerazuba",2024,5,19,"2024-05-19T06:01",140,140,"2024-09-23T01:39:57.000+00:00","2025-02-16T15:42:01.010+00:00","https://www.inaturalist.org/observations/238152975","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"238152975","none","none",FALSE,"iNaturalist research-grade observations","ellarbrown","ellarbrown","WGS84","Mammalia","RW","none","none","AFRICA","Rwanda","NORTH_AMERICA","ellarbrown","238152975","ellarbrown","Coordinate uncertainty increased to 31436m to protect threatened taxon","2024/05/19 6:01 AM",4936740834,"Observations","https://www.inaturalist.org/observations/238152975","147740","238152975","iNaturalist","06:01:00+02:00","wild",532732394,"Pan troglodytes schweinfurthii (Giglioli, 1872)","Rwanda","schweinfurthii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,2749115.50134029,-316967.698498209
4936242754,"Pan troglodytes schweinfurthii (Giglioli, 1872)","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T15:42:00.740+00:00",518,"HUMAN_OBSERVATION","PRESENT",5707421,1,44,359,798,5483,2436437,5219534,5707421,"Pan troglodytes schweinfurthii (Giglioli, 1872)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SUBSPECIES","ACCEPTED","EN","2024-08-26T22:40:08",31436,"AFRICA","Iburengerazuba",2024,5,18,"2024-05-18T15:33",139,139,"2024-08-27T03:39:36.000+00:00","2025-02-16T15:42:00.740+00:00","https://www.inaturalist.org/observations/238153002","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"238153002","none","none",FALSE,"iNaturalist research-grade observations","ellarbrown","ellarbrown","WGS84","Mammalia","RW","none","none","AFRICA","Rwanda","NORTH_AMERICA","ellarbrown","238153002","ellarbrown","Coordinate uncertainty increased to 31436m to protect threatened taxon","2024/05/18 3:33 PM",4936242754,"Observations","https://www.inaturalist.org/observations/238153002","147740","238153002","iNaturalist","15:33:00+02:00","wild",532732450,"Pan troglodytes schweinfurthii (Giglioli, 1872)","Rwanda","schweinfurthii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,2750853.6354263,-327534.719213578
4936534940,"Pan troglodytes schweinfurthii (Giglioli, 1872)","cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-02-16T04:52:36.717+00:00","2025-02-16T15:42:00.387+00:00",518,"HUMAN_OBSERVATION","PRESENT",5707421,1,44,359,798,5483,2436437,5219534,5707421,"Pan troglodytes schweinfurthii (Giglioli, 1872)","Animalia","Chordata","Primates","Hominidae","Pan","Pan troglodytes","Pan","troglodytes","SUBSPECIES","ACCEPTED","EN","2024-08-26T22:40:09",31436,"AFRICA","Iburengerazuba",2024,5,18,"2024-05-18T16:07",139,139,"2024-09-23T01:40:00.000+00:00","2025-02-16T15:42:00.387+00:00","https://www.inaturalist.org/observations/238153006","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"238153006","none","none",FALSE,"iNaturalist research-grade observations","ellarbrown","ellarbrown","WGS84","Mammalia","RW","none","none","AFRICA","Rwanda","NORTH_AMERICA","ellarbrown","238153006","ellarbrown","Coordinate uncertainty increased to 31436m to protect threatened taxon","2024/05/18 4:07 PM",4936534940,"Observations","https://www.inaturalist.org/observations/238153006","147740","238153006","iNaturalist","16:07:00+02:00","wild",532732454,"Pan troglodytes schweinfurthii (Giglioli, 1872)","Rwanda","schweinfurthii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,2761118.63941796,-320074.104133284
